-130.7009888	55.57128906
-130.7006836	55.57110596
-130.7003784	55.57092285
-130.7001953	55.57067871
-130.6998901	55.57049561
-130.699707	55.5703125
-130.6994019	55.57012939
-130.6992798	55.56988525
-130.6989746	55.56970215
-130.6986084	55.5692749
-130.6984863	55.56890869
-130.6984863	55.56848145
-130.6983032	55.56811523
-130.6981201	55.56787109
-130.6981201	55.56750488
-130.6981201	55.56707764
-130.697998	55.56671143
-130.697998	55.56628418
-130.7154192	55.54482409
-130.6973877	55.56567383
-130.6973877	55.56488037
-130.6970825	55.56408691
-130.6965942	55.5637207
-130.6964111	55.56347656
-130.6964111	55.56268311
-130.6962891	55.56207275
-130.696106	55.56170654
-130.6959839	55.5612793
-130.6958008	55.56109619
-130.6956787	55.56091309
-130.6793407	55.58648482
-130.6951904	55.55987549
-130.6945801	55.55969238
-130.6940918	55.55932617
-130.6937866	55.55950928
-130.6932983	55.55950928
-130.6928101	55.55969238
-130.6923218	55.55987549
-130.6918945	55.55987549
-130.6912842	55.56011963
-130.690979	55.56011963
-130.6906128	55.56030273
-130.6901855	55.56072998
-130.689209	55.56170654
-130.6896973	55.56109619
-130.6889038	55.56231689
-130.6885986	55.56268311
-130.6882935	55.56311035
-130.6879883	55.5637207
-130.6878052	55.56408691
-130.6875	55.56469727
-130.6871948	55.56530762
-130.6870117	55.56567383
-130.6868286	55.56628418
-130.6865845	55.56689453
-130.6864014	55.56732178
-130.6862183	55.56768799
-130.6860962	55.56811523
-130.685791	55.56872559
-130.6854248	55.5692749
-130.6851196	55.56988525
-130.6848755	55.5703125
-130.6846924	55.57067871
-130.6845093	55.57110596
-130.6842041	55.57171631
-130.6838989	55.57232666
-130.6837158	55.57269287
-130.6834106	55.57330322
-130.6832886	55.57348633
-130.6831055	55.57391357
-130.6828003	55.57452393
-130.6824951	55.57507324
-130.6821289	55.57550049
-130.6817017	55.57611084
-130.6813965	55.57647705
-130.6812134	55.5769043
-130.680603	55.57727051
-130.6801758	55.57769775
-130.6798096	55.578125
-130.6793823	55.57830811
-130.678894	55.57867432
-130.6785889	55.57891846
-130.6781006	55.57928467
-130.6774902	55.57952881
-130.677002	55.57971191
-130.6763916	55.57989502
-130.6759033	55.58007813
-130.6754761	55.58032227
-130.6751099	55.58032227
-130.6744995	55.58050537
-130.6740112	55.58068848
-130.6734009	55.58068848
-130.6727295	55.58087158
-130.6721802	55.58111572
-130.671814	55.58111572
-130.6713867	55.58129883
-130.6707764	55.58129883
-130.6702881	55.58148193
-130.6699829	55.58148193
-130.6693115	55.58148193
-130.6688843	55.58129883
-130.6685181	55.58129883
-130.6680908	55.58129883
-130.6677246	55.58111572
-130.6672974	55.58111572
-130.6669922	55.58111572
-130.666626	55.58087158
-130.6661987	55.58087158
-130.6657104	55.58087158
-130.6652222	55.58068848
-130.6652832	55.58032227
-130.6652832	55.58007813
-130.6654053	55.57971191
-130.6654053	55.57928467
-130.6655273	55.57891846
-130.6655884	55.57830811
-130.6655884	55.57788086
-130.6657104	55.57751465
-130.6658936	55.5770874
-130.6660767	55.5769043
-130.6661987	55.57629395
-130.6663818	55.57611084
-130.6665039	55.57568359
-130.666687	55.57531738
-130.6668091	55.57507324
-130.6669922	55.57470703
-130.6671753	55.57452393
-130.6672974	55.57409668
-130.6674805	55.57373047
-130.6676025	55.57330322
-130.6677856	55.57312012
-130.6680298	55.57269287
-130.6682129	55.57232666
-130.668396	55.57189941
-130.6685791	55.57171631
-130.6688232	55.57128906
-130.6691284	55.57092285
-130.6693115	55.57067871
-130.6694946	55.57049561
-130.6696777	55.57012939
-130.6699829	55.56988525
-130.670105	55.56970215
-130.6704102	55.5692749
-130.6707153	55.56890869
-130.6708984	55.56848145
-130.6710815	55.56829834
-130.6713867	55.56768799
-130.6715088	55.56750488
-130.671814	55.56707764
-130.6719971	55.56689453
-130.6723022	55.56671143
-130.6726074	55.56652832
-130.6729126	55.56628418
-130.6732788	55.56610107
-130.673584	55.56591797
-130.6738892	55.56567383
-130.6741943	55.56567383
-130.6744995	55.56530762
-130.6749268	55.56512451
-130.675293	55.56488037
-130.6757813	55.56469727
-130.6762085	55.56451416
-130.6765747	55.56408691
-130.6768799	55.56408691
-130.677124	55.56390381
-130.6774902	55.5637207
-130.6777954	55.56347656
-130.6782227	55.56329346
-130.6785278	55.56311035
-130.678894	55.56292725
-130.6793213	55.56268311
-130.6798096	55.56231689
-130.6801758	55.56207275
-130.6804199	55.56207275
-130.6807251	55.56188965
-130.6812134	55.56152344
-130.6815796	55.5612793
-130.6818848	55.56109619
-130.682312	55.56091309
-130.6826172	55.56072998
-130.6829224	55.56048584
-130.6834106	55.56048584
-130.6838989	55.56048584
-130.6843872	55.56048584
-130.6848145	55.56030273
-130.6854248	55.56030273
-130.6859131	55.56011963
-130.6862793	55.56011963
-130.6868896	55.55987549
-130.6873169	55.55987549
-130.6876831	55.55969238
-130.6879883	55.55969238
-130.6884155	55.55950928
-130.6887207	55.55932617
-130.6890259	55.55908203
-130.6895752	55.55889893
-130.6898804	55.55871582
-130.6901855	55.55847168
-130.6906128	55.55847168
-130.6912231	55.55828857
-130.6915894	55.55810547
-130.6918945	55.55792236
-130.6921997	55.55792236
-130.692688	55.55767822
-130.692688	55.55731201
-130.6928101	55.55688477
-130.692688	55.55651855
-130.6925049	55.55627441
-130.6918945	55.5557251
-130.6917114	55.55548096
-130.6915894	55.55529785
-130.6914063	55.55487061
-130.6911011	55.5546875
-130.6903076	55.55407715
-130.6896973	55.55328369
-130.6895752	55.55267334
-130.6893921	55.55249023
-130.6887817	55.55187988
-130.6884766	55.55187988
-130.6878052	55.55108643
-130.6878052	55.55133057
-130.6878052	55.55108643
-130.6873779	55.55090332
-130.6871948	55.55072021
-130.6870117	55.55047607
-130.6870117	55.55010986
-130.6870117	55.54968262
-130.6870117	55.54907227
-130.6871948	55.54888916
-130.6875	55.54852295
-130.6878052	55.54827881
-130.6879883	55.5480957
-130.6884155	55.5479126
-130.6887817	55.5479126
-130.6890869	55.54772949
-130.689209	55.54748535
-130.6895752	55.54748535
-130.6898804	55.54748535
-130.6901245	55.54748535
-130.6904297	55.54748535
-130.6907959	55.54748535
-130.6912842	55.54730225
-130.6917114	55.54730225
-130.6918945	55.54711914
-130.6923828	55.54711914
-130.6928101	55.54711914
-130.6936035	55.546875
-130.6939087	55.546875
-130.6942139	55.54669189
-130.6945801	55.54669189
-130.6948853	55.54650879
-130.6951904	55.54650879
-130.6956787	55.54650879
-130.696106	55.54650879
-130.6962891	55.54632568
-130.6967163	55.54608154
-130.6970825	55.54589844
-130.6973877	55.54571533
-130.6978149	55.54571533
-130.6981812	55.54547119
-130.6984863	55.54547119
-130.6986084	55.54528809
-130.6989746	55.54528809
-130.6995239	55.54510498
-130.7000122	55.54492188
-130.7001953	55.54467773
-130.7005005	55.54449463
-130.7006226	55.54412842
-130.7008057	55.54388428
-130.7009888	55.54327393
-130.7011108	55.54290771
-130.7011108	55.54248047
-130.7011108	55.54211426
-130.7011108	55.54187012
-130.7011108	55.54150391
-130.7011108	55.54107666
-130.7009888	55.54089355
-130.7009277	55.54052734
-130.7008057	55.5402832
-130.7006226	55.53991699
-130.7001953	55.53948975
-130.6998901	55.53930664
-130.6994019	55.53912354
-130.6992798	55.53887939
-130.6989746	55.53887939
-130.6983032	55.53869629
-130.6973877	55.53851318
-130.6964111	55.53833008
-130.6956787	55.53833008
-130.6948853	55.53833008
-130.694519	55.53833008
-130.6940918	55.53851318
-130.6939087	55.53869629
-130.6934814	55.53887939
-130.6931763	55.53912354
-130.6929932	55.53930664
-130.6928101	55.53948975
-130.6925049	55.53967285
-130.6925049	55.53991699
-130.6923828	55.5402832
-130.6923218	55.54052734
-130.6921997	55.5413208
-130.6920776	55.54150391
-130.6915894	55.54248047
-130.6915283	55.54272461
-130.6912842	55.54309082
-130.690918	55.54351807
-130.6906128	55.54370117
-130.6901245	55.54431152
-130.6898804	55.54449463
-130.6896973	55.54467773
-130.689209	55.54492188
-130.6890869	55.54528809
-130.6887817	55.54547119
-130.6885986	55.54571533
-130.6884155	55.54589844
-130.6881104	55.54608154
-130.6876831	55.54632568
-130.6873169	55.54650879
-130.6868286	55.54650879
-130.6862183	55.54669189
-130.6856079	55.54669189
-130.6853027	55.54650879
-130.6856079	55.54669189
-130.6845093	55.54650879
-130.6843872	55.54632568
-130.6837769	55.54608154
-130.6835938	55.54589844
-130.6834106	55.54571533
-130.6831055	55.54510498
-130.6829834	55.54449463
-130.6829834	55.54412842
-130.6829834	55.54351807
-130.6829834	55.54327393
-130.6829834	55.54272461
-130.6829834	55.54248047
-130.6829834	55.54168701
-130.6829834	55.5413208
-130.6829834	55.54089355
-130.6829834	55.54052734
-130.6829224	55.5402832
-130.6828003	55.5401001
-130.6828003	55.53967285
-130.6824951	55.53912354
-130.682312	55.53887939
-130.6821899	55.53869629
-130.6820068	55.53833008
-130.6818848	55.53808594
-130.6817017	55.53771973
-130.6815796	55.53747559
-130.6812134	55.53710938
-130.6807861	55.53631592
-130.680603	55.53588867
-130.680481	55.53552246
-130.6804199	55.53527832
-130.6802979	55.53509521
-130.6801758	55.534729
-130.6801147	55.53430176
-130.6799927	55.53411865
-130.6798096	55.53369141
-130.6795044	55.53308105
-130.6793823	55.53271484
-130.678894	55.5322876
-130.6785278	55.53192139
-130.6779175	55.53167725
-130.6777954	55.53149414
-130.6777954	55.53112793
-130.6768188	55.53051758
-130.6763916	55.53051758
-130.6760864	55.53051758
-130.6755981	55.53051758
-130.6754761	55.53027344
-130.6751099	55.53027344
-130.6748047	55.53027344
-130.6743774	55.53009033
-130.6738892	55.53009033
-130.6735229	55.53009033
-130.6732788	55.53009033
-130.6729126	55.53009033
-130.6726074	55.53009033
-130.6723022	55.53009033
-130.6721191	55.52990723
-130.671875	55.52972412
-130.6715088	55.52972412
-130.6713257	55.52947998
-130.6708984	55.52911377
-130.6702881	55.52893066
-130.6699829	55.52868652
-130.6696777	55.52850342
-130.6693115	55.52850342
-130.6690063	55.52850342
-130.6687012	55.52832031
-130.6685791	55.52807617
-130.6680298	55.52789307
-130.6674194	55.52770996
-130.6671753	55.52752686
-130.6668091	55.52752686
-130.6663818	55.52752686
-130.6657104	55.52752686
-130.6652222	55.52752686
-130.664917	55.52752686
-130.6646118	55.52752686
-130.6636963	55.52752686
-130.6633911	55.52752686
-130.6630249	55.52752686
-130.6622925	55.52752686
-130.6618042	55.52728271
-130.661499	55.52728271
-130.661377	55.52709961
-130.6607056	55.52709961
-130.6604004	55.52709961
-130.6596069	55.52709961
-130.6593018	55.5269165
-130.6583862	55.52667236
-130.6578979	55.52667236
-130.6575928	55.52648926
-130.6572876	55.52648926
-130.6569824	55.52648926
-130.6566772	55.52648926
-130.656311	55.52648926
-130.6558838	55.52648926
-130.6555786	55.52648926
-130.6552124	55.52630615
-130.6549072	55.52630615
-130.6546021	55.52612305
-130.6541748	55.52612305
-130.6538086	55.52612305
-130.6535034	55.52612305
-130.6531982	55.52587891
-130.6528931	55.52587891
-130.6522827	55.52587891
-130.6517944	55.52587891
-130.6514893	55.52587891
-130.6511841	55.52587891
-130.6503906	55.52587891
-130.6499023	55.52587891
-130.649292	55.5256958
-130.6489868	55.5256958
-130.6483154	55.5255127
-130.6480103	55.5255127
-130.6473999	55.5255127
-130.6470947	55.52532959
-130.6463013	55.52532959
-130.6459961	55.52532959
-130.6455078	55.52532959
-130.6452026	55.52532959
-130.6447754	55.52532959
-130.6437988	55.52532959
-130.6431885	55.52532959
